x-axis,3
second,Volt
+8.460000E-09,+2.191881125327E-03
+8.467813E-09,+2.191881125327E-03
+8.475625E-09,+2.191881125327E-03
+8.483438E-09,+2.191881125327E-03
+8.491250E-09,+2.191881125327E-03
+8.499063E-09,+2.191881125327E-03
+8.506875E-09,+2.191881125327E-03
+8.514688E-09,+2.191881125327E-03
+8.522500E-09,+2.191881125327E-03
+8.530313E-09,+2.191881125327E-03
+8.538125E-09,+2.191881125327E-03
+8.545938E-09,+2.191881125327E-03
+8.553750E-09,+2.191881125327E-03
+8.561563E-09,+2.191881125327E-03
+8.569375E-09,+2.191881125327E-03
+8.577188E-09,+2.191881125327E-03
+8.585000E-09,+2.191881125327E-03
+8.592813E-09,+2.191881125327E-03
+8.600625E-09,+2.191881125327E-03
+8.608438E-09,+2.191881125327E-03
+8.616250E-09,+2.191881125327E-03
+8.624063E-09,+2.191881125327E-03
+8.631875E-09,+2.191881125327E-03
+8.639688E-09,+2.191881125327E-03
+8.647500E-09,+2.191881125327E-03
+8.655313E-09,+2.191881125327E-03
+8.663125E-09,+2.191881125327E-03
+8.670938E-09,+2.191881125327E-03
+8.678750E-09,+2.191881125327E-03
+8.686563E-09,+2.191881125327E-03
+8.694375E-09,+2.191881125327E-03
+8.702188E-09,+2.191881125327E-03
+8.710000E-09,+2.191881125327E-03
+8.717813E-09,+2.191881125327E-03
+8.725625E-09,+2.191881125327E-03
+8.733438E-09,+2.191881125327E-03
+8.741250E-09,+2.191881125327E-03
+8.749063E-09,+2.191881125327E-03
+8.756875E-09,+2.191881125327E-03
+8.764688E-09,+2.191881125327E-03
+8.772500E-09,+2.191881125327E-03
+8.780313E-09,+2.191881125327E-03
+8.788125E-09,+2.191881125327E-03
+8.795938E-09,+2.191881125327E-03
+8.803750E-09,+2.191881125327E-03
+8.811563E-09,+2.155061040539E-03
+8.819375E-09,+2.150040119886E-03
+8.827188E-09,+2.150040119886E-03
+8.835000E-09,+2.150040119886E-03
+8.842813E-09,+2.150040119886E-03
+8.850625E-09,+2.150040119886E-03
+8.858438E-09,+2.113220035098E-03
+8.866250E-09,+2.108199114446E-03
+8.874063E-09,+2.108199114446E-03
+8.881875E-09,+2.108199114446E-03
+8.889688E-09,+2.108199114446E-03
+8.897500E-09,+2.108199114446E-03
+8.905313E-09,+2.071379029658E-03
+8.913125E-09,+2.066358109005E-03
+8.920938E-09,+2.066358109005E-03
+8.928750E-09,+2.066358109005E-03
+8.936563E-09,+2.066358109005E-03
+8.944375E-09,+2.066358109005E-03
+8.952188E-09,+2.066358109005E-03
+8.960000E-09,+2.066358109005E-03
+8.967813E-09,+2.066358109005E-03
+8.975625E-09,+2.066358109005E-03
+8.983438E-09,+2.066358109005E-03
+8.991250E-09,+2.066358109005E-03
+8.999063E-09,+2.066358109005E-03
+9.006875E-09,+2.066358109005E-03
+9.014688E-09,+2.066358109005E-03
+9.022500E-09,+2.066358109005E-03
+9.030313E-09,+2.066358109005E-03
+9.038125E-09,+2.066358109005E-03
+9.045938E-09,+2.066358109005E-03
+9.053750E-09,+2.103178193793E-03
+9.061563E-09,+2.108199114446E-03
+9.069375E-09,+2.108199114446E-03
+9.077188E-09,+2.108199114446E-03
+9.085000E-09,+2.108199114446E-03
+9.092813E-09,+2.108199114446E-03
+9.100625E-09,+2.108199114446E-03
+9.108438E-09,+2.108199114446E-03
+9.116250E-09,+2.108199114446E-03
+9.124063E-09,+2.145019199234E-03
+9.131875E-09,+2.150040119886E-03
+9.139688E-09,+2.150040119886E-03
+9.147500E-09,+2.150040119886E-03
+9.155313E-09,+2.150040119886E-03
+9.163125E-09,+2.150040119886E-03
+9.170938E-09,+2.150040119886E-03
+9.178750E-09,+2.150040119886E-03
+9.186563E-09,+2.150040119886E-03
+9.194375E-09,+2.150040119886E-03
+9.202188E-09,+2.150040119886E-03
+9.210000E-09,+2.150040119886E-03
+9.217813E-09,+2.150040119886E-03
+9.225625E-09,+2.150040119886E-03
+9.233438E-09,+2.150040119886E-03
+9.241250E-09,+2.150040119886E-03
+9.249063E-09,+2.150040119886E-03
+9.256875E-09,+2.150040119886E-03
+9.264688E-09,+2.150040119886E-03
+9.272500E-09,+2.150040119886E-03
+9.280313E-09,+2.150040119886E-03
+9.288125E-09,+2.150040119886E-03
+9.295938E-09,+2.150040119886E-03
+9.303750E-09,+2.150040119886E-03
+9.311563E-09,+2.150040119886E-03
+9.319375E-09,+2.150040119886E-03
+9.327188E-09,+2.150040119886E-03
+9.335000E-09,+2.150040119886E-03
+9.342813E-09,+2.150040119886E-03
+9.350625E-09,+2.150040119886E-03
+9.358438E-09,+2.150040119886E-03
+9.366250E-09,+2.150040119886E-03
+9.374063E-09,+2.150040119886E-03
+9.381875E-09,+2.150040119886E-03
+9.389688E-09,+2.150040119886E-03
+9.397500E-09,+2.150040119886E-03
+9.405313E-09,+2.150040119886E-03
+9.413125E-09,+2.150040119886E-03
+9.420938E-09,+2.150040119886E-03
+9.428750E-09,+2.150040119886E-03
+9.436563E-09,+2.150040119886E-03
+9.444375E-09,+2.150040119886E-03
+9.452188E-09,+2.150040119886E-03
+9.460000E-09,+2.150040119886E-03
+9.467813E-09,+2.150040119886E-03
+9.475625E-09,+2.150040119886E-03
+9.483438E-09,+2.150040119886E-03
+9.491250E-09,+2.150040119886E-03
+9.499063E-09,+2.150040119886E-03
+9.506875E-09,+2.150040119886E-03
+9.514688E-09,+2.150040119886E-03
+9.522500E-09,+2.113220035098E-03
+9.530313E-09,+2.108199114446E-03
+9.538125E-09,+2.108199114446E-03
+9.545938E-09,+2.108199114446E-03
+9.553750E-09,+2.108199114446E-03
+9.561563E-09,+2.108199114446E-03
+9.569375E-09,+2.108199114446E-03
+9.577188E-09,+2.108199114446E-03
+9.585000E-09,+2.108199114446E-03
+9.592813E-09,+2.071379029657E-03
+9.600625E-09,+2.066358109005E-03
+9.608438E-09,+2.066358109005E-03
+9.616250E-09,+2.066358109005E-03
+9.624063E-09,+2.066358109005E-03
+9.631875E-09,+2.066358109005E-03
+9.639688E-09,+2.066358109005E-03
+9.647500E-09,+2.066358109005E-03
+9.655313E-09,+2.066358109005E-03
+9.663125E-09,+2.066358109005E-03
+9.670938E-09,+2.066358109005E-03
+9.678750E-09,+2.066358109005E-03
+9.686563E-09,+2.066358109005E-03
+9.694375E-09,+2.066358109005E-03
+9.702188E-09,+2.066358109005E-03
+9.710000E-09,+2.066358109005E-03
+9.717813E-09,+2.066358109005E-03
+9.725625E-09,+2.066358109005E-03
+9.733438E-09,+2.066358109005E-03
+9.741250E-09,+2.066358109005E-03
+9.749063E-09,+2.066358109005E-03
+9.756875E-09,+2.066358109005E-03
+9.764688E-09,+2.066358109005E-03
+9.772500E-09,+2.066358109005E-03
+9.780313E-09,+2.066358109005E-03
+9.788125E-09,+2.066358109005E-03
+9.795938E-09,+2.066358109005E-03
+9.803750E-09,+2.066358109005E-03
+9.811563E-09,+2.066358109005E-03
+9.819375E-09,+2.066358109005E-03
+9.827188E-09,+2.066358109005E-03
+9.835000E-09,+2.103178193793E-03
+9.842813E-09,+2.108199114446E-03
+9.850625E-09,+2.108199114446E-03
+9.858438E-09,+2.108199114446E-03
+9.866250E-09,+2.108199114446E-03
+9.874063E-09,+2.108199114446E-03
+9.881875E-09,+2.108199114446E-03
+9.889688E-09,+2.108199114446E-03
+9.897500E-09,+2.108199114446E-03
+9.905313E-09,+2.108199114446E-03
+9.913125E-09,+2.108199114446E-03
+9.920938E-09,+2.108199114446E-03
+9.928750E-09,+2.145019199234E-03
+9.936563E-09,+2.150040119886E-03
+9.944375E-09,+2.150040119886E-03
+9.952188E-09,+2.150040119886E-03
+9.960000E-09,+2.150040119886E-03
+9.967813E-09,+2.150040119886E-03
+9.975625E-09,+2.186860204675E-03
+9.983438E-09,+2.191881125327E-03
+9.991250E-09,+2.191881125327E-03
+9.999063E-09,+2.191881125327E-03
